entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
184,194,10,BUY,133.86,144.47,145.51803571428573,126.86517857142859,10.609999999999985,7.926191543403544,time,2024-12-18 01:00:00
196,197,1,SELL,153.03,139.50214285714287,139.50214285714287,161.1467142857143,13.52785714285713,8.840003360685571,tp,2025-01-07 01:00:00
199,205,6,BUY,129.99,144.92142857142858,144.92142857142858,121.03114285714287,14.931428571428569,11.486597870165834,tp,2025-01-13 01:00:00
207,208,1,SELL,148.37,124.8,132.735,157.751,23.570000000000007,15.885960773741326,tp,2025-01-24 01:00:00
210,213,3,BUY,126.5,114.2375,146.9375,114.2375,-12.262500000000003,-9.693675889328066,sl,2025-01-29 01:00:00
215,223,8,BUY,121.76,141.835,141.835,109.715,20.075000000000003,16.487352168199738,tp,2025-02-05 01:00:00
225,228,3,SELL,140.03,126.79160714285715,126.79160714285715,147.97303571428571,13.238392857142856,9.453969047449014,tp,2025-02-20 01:00:00
230,230,0,BUY,135.0,127.13840357142857,148.10266071428572,127.13840357142857,-7.861596428571431,-5.823404761904763,sl,2025-02-27 01:00:00
232,232,0,BUY,123.51,114.10768928571429,139.18051785714286,114.10768928571429,-9.402310714285719,-7.61259065200042,sl,2025-03-03 01:00:00
234,237,3,BUY,117.58,106.76126071428571,135.61123214285715,106.76126071428571,-10.818739285714287,-9.201173061502201,sl,2025-03-05 01:00:00
239,249,10,BUY,114.12,113.76,133.71714285714285,102.3617142857143,-0.35999999999999943,-0.31545741324921084,time,2025-03-12 01:00:00
251,255,4,BUY,111.485,103.51,124.60125,103.61525,-7.974999999999994,-7.153428712382827,sl,2025-03-28 01:00:00
257,257,0,BUY,87.46,100.70283928571428,100.70283928571428,79.51429642857143,13.242839285714282,15.141595341543887,tp,2025-04-07 01:00:00
259,259,0,BUY,98.89,115.08194642857143,115.08194642857143,89.17483214285714,16.191946428571427,16.37369443682013,tp,2025-04-09 01:00:00
261,266,5,BUY,108.5,95.876975,129.538375,95.876975,-12.623024999999998,-11.634124423963133,sl,2025-04-11 01:00:00
268,278,10,BUY,104.52,117.06,126.33176785714285,91.43293928571428,12.540000000000006,11.997703788748572,time,2025-04-23 01:00:00
280,282,2,SELL,117.35,124.98,106.29069642857141,123.98558214285714,-7.63000000000001,-6.501917341286758,sl,2025-05-09 01:00:00
284,293,9,SELL,134.295,142.245,122.52089285714284,141.35946428571427,-7.950000000000017,-5.9198034178487795,sl,2025-05-15 01:00:00
295,298,3,SELL,135.49,142.82113214285715,123.27144642857144,142.82113214285715,-7.331132142857143,-5.410828948894489,sl,2025-06-02 01:00:00
300,310,10,SELL,143.19,147.9,132.34625,149.69625,-4.710000000000008,-3.289335847475388,time,2025-06-09 01:00:00
312,320,8,SELL,155.975,161.30267857142857,147.09553571428572,161.30267857142857,-5.327678571428578,-3.4157259634098915,sl,2025-06-26 01:00:00
322,326,4,BUY,163.715,172.98160714285714,172.98160714285714,158.15503571428573,9.26660714285714,5.660206543601466,tp,2025-07-11 01:00:00
328,329,1,BUY,172.75,166.93878571428573,182.43535714285713,166.93878571428573,-5.8112142857142715,-3.3639445937564525,sl,2025-07-21 01:00:00
331,336,5,BUY,172.44,182.9,182.05214285714283,166.6727142857143,10.460000000000008,6.06587798654605,tp,2025-07-24 01:00:00
338,348,10,BUY,175.16,182.01,186.28857142857143,168.48285714285714,6.849999999999994,3.910710207809999,time,2025-08-04 01:00:00
350,358,8,BUY,175.165,167.9767,187.1455,167.9767,-7.188299999999998,-4.103730768132903,sl,2025-08-20 01:00:00
360,370,10,BUY,170.57,176.24,183.53514285714286,162.79091428571428,5.670000000000016,3.32414844345431,time,2025-09-04 01:00:00
372,378,6,BUY,175.3,187.2785535714286,187.2785535714286,168.11286785714287,11.978553571428591,6.833173742971244,tp,2025-09-22 01:00:00
380,388,8,BUY,189.6,181.50485357142855,203.09191071428572,181.50485357142855,-8.09514642857144,-4.269591998191688,sl,2025-10-02 01:00:00
390,398,8,BUY,182.23,197.65319642857142,197.65319642857142,172.97608214285714,15.42319642857143,8.463588008874186,tp,2025-10-16 01:00:00
400,404,4,BUY,205.15,194.99021071428572,222.08298214285716,194.99021071428572,-10.159789285714282,-4.9523710873576805,sl,2025-10-30 01:00:00
