entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
319,322,3,BUY,989.5,967.4810594285714,1026.1982342857143,967.4810594285714,-22.01894057142863,-2.2252592795784363,sl,2025-07-08 01:00:00
324,325,1,BUY,979.25,957.8845022857142,1014.8591628571429,957.8845022857142,-21.365497714285766,-2.181822590174702,sl,2025-07-15 01:00:00
327,330,3,BUY,959.95,938.9087058571429,995.0188235714286,938.9087058571429,-21.04129414285717,-2.19191563548697,sl,2025-07-18 01:00:00
332,340,8,BUY,936.3,969.8548214285714,969.8548214285714,916.167107142857,33.55482142857147,3.5837681756457838,tp,2025-07-25 01:00:00
342,352,10,BUY,977.15,955.497425,1013.237625,955.497425,-21.652574999999956,-2.215890600214906,sl,2025-08-08 01:00:00
354,364,10,BUY,941.34,956.29,982.9966428571429,916.3460142857143,14.949999999999932,1.5881615569294762,time,2025-08-26 01:00:00
366,372,6,BUY,960.29,939.6857749999999,994.630375,939.6857749999999,-20.604225000000042,-2.145625279863379,sl,2025-09-12 01:00:00
374,376,2,BUY,944.275,924.8107107142857,976.7154821428571,924.8107107142857,-19.464289285714244,-2.0612945683952497,sl,2025-09-24 01:00:00
378,388,10,BUY,916.25,946.51,953.3754821428571,893.9747107142857,30.25999999999999,3.3025920873124135,time,2025-09-30 01:00:00
390,390,0,BUY,955.54,932.0870607142857,994.6282321428571,932.0870607142857,-23.45293928571425,-2.454417322740466,sl,2025-10-16 01:00:00
392,399,7,BUY,936.185,912.9731857142856,974.871357142857,912.9731857142856,-23.211814285714354,-2.4794046353780885,sl,2025-10-20 01:00:00
