entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
1,5,4,BUY,192.0,183.76212857142858,205.72978571428573,183.76212857142858,-8.237871428571424,-4.290558035714284,sl,2024-03-28 01:00:00
7,9,2,BUY,182.14,175.4567607142857,193.27873214285714,175.4567607142857,-6.683239285714279,-3.6692869692073566,sl,2024-04-08 01:00:00
11,19,8,BUY,172.2,165.6375,183.1375,165.6375,-6.5625,-3.8109756097560976,sl,2024-04-12 01:00:00
21,25,4,BUY,165.98,177.97348214285714,177.97348214285714,158.7839107142857,11.993482142857147,7.225859828206499,tp,2024-04-26 01:00:00
27,37,10,BUY,180.88,186.61,194.093125,172.952125,5.730000000000018,3.1678460858027524,time,2024-05-06 01:00:00
39,40,1,BUY,184.6,177.61751071428571,196.23748214285715,177.61751071428571,-6.98248928571428,-3.782496904503944,sl,2024-05-22 01:00:00
42,47,5,BUY,174.73,187.093875,187.093875,167.31167499999998,12.363875000000007,7.075988668230989,tp,2024-05-28 01:00:00
49,54,5,BUY,188.83,180.4329892857143,202.82501785714285,180.4329892857143,-8.397010714285699,-4.446862635325795,sl,2024-06-06 01:00:00
56,65,9,BUY,176.75,189.1132857142857,189.1132857142857,169.33202857142857,12.363285714285695,6.994786825621327,tp,2024-06-17 01:00:00
67,77,10,BUY,185.05,180.23,197.43639285714286,177.6181642857143,-4.820000000000022,-2.6047014320454047,time,2024-07-03 01:00:00
79,86,7,BUY,181.36,193.58676785714286,193.58676785714286,174.0239392857143,12.226767857142846,6.741711434242857,tp,2024-07-22 01:00:00
88,89,1,BUY,175.22,162.52,192.72535714285715,164.71678571428572,-12.699999999999989,-7.248031046684162,sl,2024-08-02 01:00:00
91,101,10,BUY,167.0,173.43,185.6625,155.8025,6.430000000000007,3.8502994011976086,time,2024-08-07 01:00:00
103,109,6,BUY,173.88,166.21703571428571,186.65160714285713,166.21703571428571,-7.662964285714281,-4.407041802228135,sl,2024-08-23 01:00:00
111,115,4,BUY,164.15,156.2214285714286,177.3642857142857,156.2214285714286,-7.928571428571416,-4.83007702014707,sl,2024-09-05 01:00:00
117,127,10,BUY,159.78,156.32,173.48914285714287,151.55451428571428,-3.460000000000008,-2.165477531605963,time,2024-09-13 01:00:00
129,139,10,BUY,151.46,152.35,162.40192857142858,144.89484285714286,0.8899999999999864,0.5876138914564811,time,2024-10-01 01:00:00
141,149,8,BUY,155.0,147.86,165.40621428571427,148.75627142857144,-7.139999999999986,-4.606451612903217,sl,2024-10-17 01:00:00
151,155,4,BUY,154.31,146.98761071428572,166.51398214285715,146.98761071428572,-7.32238928571428,-4.745246118666502,sl,2024-10-31 01:00:00
157,160,3,BUY,151.12,142.18618214285715,166.00969642857143,142.18618214285715,-8.933817857142856,-5.911737597368221,sl,2024-11-08 01:00:00
162,168,6,BUY,138.14,152.45964285714285,152.45964285714285,129.54821428571427,14.319642857142867,10.36603652609155,tp,2024-11-15 01:00:00
170,178,8,BUY,151.11,162.51416071428574,162.51416071428574,144.26750357142856,11.404160714285723,7.5469265530313825,tp,2024-11-27 01:00:00
182,186,4,BUY,168.09,180.21617857142857,180.21617857142857,160.81429285714287,12.126178571428568,7.21409873962078,tp,2024-12-16 01:00:00
188,198,10,BUY,177.69,168.60439285714287,192.83267857142857,168.60439285714287,-9.085607142857128,-5.113178649815482,sl,2024-12-24 01:00:00
200,209,9,BUY,171.37,184.33232142857142,184.33232142857142,163.59260714285716,12.962321428571414,7.563938512325036,tp,2025-01-14 01:00:00
211,221,10,BUY,174.59,185.44,189.3970892857143,165.70574642857144,10.849999999999994,6.2145598258777675,time,2025-01-30 01:00:00
223,226,3,BUY,185.68,176.5620357142857,200.87660714285715,176.5620357142857,-9.117964285714294,-4.910579645473014,sl,2025-02-18 01:00:00
228,229,1,BUY,180.45,172.82050714285714,193.1658214285714,172.82050714285714,-7.62949285714285,-4.228037050231561,sl,2025-02-25 01:00:00
231,233,2,BUY,174.36,166.32925714285716,187.74457142857142,166.32925714285716,-8.030742857142855,-4.605840133713497,sl,2025-02-28 01:00:00
235,236,1,BUY,161.42,152.39709285714284,176.45817857142856,152.39709285714284,-9.02290714285715,-5.589708303095745,sl,2025-03-06 01:00:00
238,244,6,BUY,148.0,165.32,165.11764285714284,137.72941428571428,17.319999999999993,11.702702702702698,tp,2025-03-11 01:00:00
252,255,3,BUY,170.65,160.0,185.71598214285714,161.6104107142857,-10.650000000000006,-6.2408438324055115,sl,2025-03-31 01:00:00
257,259,2,BUY,132.05,152.13898214285715,152.13898214285715,119.99661071428572,20.088982142857134,15.213163303943302,tp,2025-04-07 01:00:00
261,270,9,BUY,154.62,180.03201785714288,180.03201785714288,139.3727892857143,25.41201785714287,16.435142838664383,tp,2025-04-11 01:00:00
276,282,6,BUY,184.39,200.295,198.9264107142857,175.66815357142855,15.905000000000001,8.625738922935085,tp,2025-05-05 01:00:00
284,290,6,BUY,207.35,199.95,219.64553571428573,199.97267857142856,-7.400000000000006,-3.568844948155296,sl,2025-05-15 01:00:00
292,296,4,BUY,201.95,213.7910714285714,213.7910714285714,194.84535714285713,11.84107142857141,5.863367877480273,tp,2025-05-28 01:00:00
298,303,5,BUY,212.5,202.17,223.44569642857144,205.93258214285714,-10.330000000000013,-4.861176470588241,sl,2025-06-05 01:00:00
305,315,10,BUY,200.57,209.79,214.84676785714285,192.00393928571427,9.219999999999999,4.596898838310814,time,2025-06-16 01:00:00
