entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
114,114,0,BUY,218.6,213.06553571428572,227.82410714285714,213.06553571428572,-5.534464285714279,-2.5317768919095514,sl,2024-09-10 01:00:00
116,126,10,BUY,207.65,209.78,220.34178571428572,200.0349285714286,2.1299999999999955,1.0257645075848763,time,2024-09-12 01:00:00
128,137,9,BUY,206.31,217.68826785714285,217.68826785714285,199.48303928571428,11.378267857142845,5.515131528836627,tp,2024-09-30 01:00:00
139,149,10,BUY,223.66,222.9,235.06176785714285,216.8189392857143,-0.7599999999999909,-0.3398014843959541,time,2024-10-15 01:00:00
151,155,4,BUY,224.7,235.05264285714284,235.05264285714284,218.48841428571427,10.352642857142854,4.6073176934325115,tp,2024-10-31 01:00:00
157,167,10,BUY,239.34,248.55,254.09266071428573,230.48840357142856,9.210000000000008,3.8480822261218384,time,2024-11-08 01:00:00
169,179,10,BUY,250.49,243.53,267.2518214285714,240.43290714285715,-6.960000000000008,-2.7785540340931805,time,2024-11-26 01:00:00
181,184,3,BUY,242.07,236.31597857142856,251.66003571428573,236.31597857142856,-5.754021428571434,-2.3770072411167984,sl,2024-12-13 01:00:00
186,189,3,BUY,231.92,242.5675357142857,242.5675357142857,225.53147857142855,10.64753571428571,4.591038165870002,tp,2024-12-20 01:00:00
191,201,10,BUY,238.77,250.4,249.7495892857143,232.18224642857143,11.629999999999995,4.870796163672151,tp,2024-12-30 01:00:00
203,206,3,BUY,254.14,265.7650357142857,265.7650357142857,247.16497857142855,11.62503571428573,4.574264466154769,tp,2025-01-17 01:00:00
208,217,9,BUY,264.17,277.3476428571429,277.3476428571429,256.2634142857143,13.177642857142871,4.988319210032506,tp,2025-01-27 01:00:00
219,226,7,BUY,270.26,263.9740464285714,280.7365892857143,263.9740464285714,-6.285953571428593,-2.3258912052943805,sl,2025-02-11 01:00:00
228,228,0,BUY,262.23,254.32511785714286,275.4048035714286,254.32511785714286,-7.904882142857161,-3.014484285877726,sl,2025-02-25 01:00:00
230,233,3,BUY,260.18,251.42852857142856,274.76578571428576,251.42852857142856,-8.751471428571449,-3.3636218881433813,sl,2025-02-27 01:00:00
235,237,2,BUY,248.11,236.21,265.2591785714286,237.82049285714288,-11.900000000000006,-4.796259723509736,sl,2025-03-06 01:00:00
239,249,10,BUY,234.0,251.03,255.1030357142857,221.33817857142859,17.03,7.277777777777779,time,2025-03-12 01:00:00
251,252,1,BUY,246.94,237.6016642857143,262.50389285714283,237.6016642857143,-9.338335714285705,-3.781621330803315,sl,2025-03-28 01:00:00
254,255,1,BUY,241.6,232.85910357142856,256.1681607142857,232.85910357142856,-8.740896428571432,-3.6179207071901622,sl,2025-04-02 01:00:00
257,258,1,BUY,205.77,224.9145,224.9145,194.2833,19.144499999999994,9.303834378189237,tp,2025-04-07 01:00:00
260,270,10,BUY,230.0,243.55,257.23571428571427,213.65857142857143,13.550000000000011,5.891304347826092,time,2025-04-10 01:00:00
272,282,10,BUY,242.19,263.01,265.909625,227.958225,20.819999999999993,8.596556422643378,time,2025-04-29 01:00:00
284,289,5,BUY,266.97,259.1247535714286,280.0454107142857,259.1247535714286,-7.845246428571443,-2.9386247250895012,sl,2025-05-15 01:00:00
291,301,10,BUY,262.04,268.6,274.37110714285717,254.64133571428573,6.560000000000002,2.503434590138911,time,2025-05-27 01:00:00
303,307,4,BUY,266.86,276.44032142857145,276.44032142857145,261.1118071428572,9.580321428571438,3.590017772828988,tp,2025-06-12 01:00:00
309,312,3,BUY,275.06,285.82282142857144,285.82282142857144,268.60230714285717,10.762821428571442,3.9128995232209127,tp,2025-06-23 01:00:00
314,319,5,BUY,290.4,283.4695714285714,301.95071428571424,283.4695714285714,-6.9304285714285925,-2.386511216056678,sl,2025-06-30 01:00:00
321,330,9,BUY,283.0,296.52273214285714,296.52273214285714,274.88636071428573,13.522732142857137,4.778350580514889,tp,2025-07-10 01:00:00
332,337,5,BUY,296.7,288.28544999999997,310.72425,288.28544999999997,-8.41455000000002,-2.836046511627914,sl,2025-07-25 01:00:00
339,341,2,BUY,294.69,286.9235464285714,307.6340892857143,286.9235464285714,-7.766453571428599,-2.635465598231565,sl,2025-08-05 01:00:00
343,353,10,BUY,289.4,294.9,302.8445357142857,281.33327857142854,5.5,1.9004837595024189,time,2025-08-11 01:00:00
355,365,10,BUY,297.25,305.56,309.7903392857143,289.7257964285714,8.310000000000002,2.7956265769554256,time,2025-08-27 01:00:00
367,377,10,BUY,307.17,315.69,320.24719642857144,299.32368214285714,8.519999999999982,2.7737083699579976,time,2025-09-15 01:00:00
379,380,1,BUY,313.97,306.8739821428572,325.7966964285714,306.8739821428572,-7.09601785714284,-2.2600942310229764,sl,2025-10-01 01:00:00
382,386,4,BUY,310.18,302.5895178571429,322.83080357142853,302.5895178571429,-7.590482142857127,-2.4471217173438413,sl,2025-10-06 01:00:00
388,388,0,BUY,305.84,297.10752499999995,320.394125,297.10752499999995,-8.732475000000022,-2.8552429374836588,sl,2025-10-14 01:00:00
390,391,1,BUY,305.35,295.0063535714286,322.58941071428575,295.0063535714286,-10.343646428571446,-3.3874722215724398,sl,2025-10-16 01:00:00
393,394,1,BUY,301.66,290.5577928571429,320.1636785714286,290.5577928571429,-11.10220714285714,-3.680370994781257,sl,2025-10-21 01:00:00
396,406,10,BUY,296.08,314.21,314.8917142857143,284.7929714285714,18.129999999999995,6.1233450418805715,time,2025-10-24 01:00:00
