entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp
1,10,9,BUY,180.17,188.53787499999999,188.53787499999999,175.149275,8.367874999999998,4.644433035466503,tp,2024-03-28 01:00:00
12,14,2,BUY,187.425,182.18423571428573,196.15960714285717,182.18423571428573,-5.2407642857142775,-2.796192762819409,sl,2024-04-15 01:00:00
16,20,4,BUY,178.74,169.68,188.43351785714287,172.9238892857143,-9.060000000000002,-5.068815038603559,sl,2024-04-19 01:00:00
22,23,1,BUY,182.75,175.5362964285714,194.7728392857143,175.5362964285714,-7.213703571428596,-3.9473070158296006,sl,2024-04-29 01:00:00
25,35,10,BUY,180.85,183.63,194.92285714285714,172.4062857142857,2.780000000000001,1.5371855128559586,time,2024-05-02 01:00:00
37,45,8,BUY,184.34,177.79067857142857,195.2555357142857,177.79067857142857,-6.549321428571432,-3.552848773229593,sl,2024-05-20 01:00:00
47,50,3,BUY,177.64,186.1799107142857,186.1799107142857,172.51605357142856,8.539910714285725,4.807425531572689,tp,2024-06-04 01:00:00
52,56,4,BUY,187.06,182.10493214285714,195.31844642857143,182.10493214285714,-4.955067857142865,-2.6489189870324306,sl,2024-06-11 01:00:00
58,62,4,BUY,182.91,191.39401785714284,191.39401785714284,177.81958928571427,8.484017857142845,4.6383564907019,tp,2024-06-20 01:00:00
64,74,10,BUY,197.73,191.64101785714286,207.87830357142857,191.64101785714286,-6.088982142857134,-3.0794427466025054,sl,2024-06-28 01:00:00
76,77,1,BUY,191.35,184.46077857142856,202.83203571428572,184.46077857142856,-6.889221428571432,-3.600324760162755,sl,2024-07-17 01:00:00
79,82,3,BUY,185.0,178.22199285714285,196.29667857142857,178.22199285714285,-6.778007142857149,-3.663787644787648,sl,2024-07-22 01:00:00
84,88,4,BUY,183.84,166.75,196.28153571428572,176.3750785714286,-17.090000000000003,-9.296127067014798,sl,2024-07-29 01:00:00
90,100,10,BUY,161.71,178.88,181.27389285714287,149.9716642857143,17.169999999999987,10.617772555809776,time,2024-08-06 01:00:00
102,106,4,BUY,181.38,172.10105357142857,196.8449107142857,172.10105357142857,-9.27894642857143,-5.115749491989983,sl,2024-08-22 01:00:00
108,115,7,BUY,172.78,181.96073214285713,181.96073214285713,167.27156071428573,9.180732142857124,5.31353868668661,tp,2024-08-30 01:00:00
117,127,10,BUY,187.0,187.97,199.24876785714287,179.65073928571428,0.9699999999999989,0.5187165775401064,time,2024-09-13 01:00:00
129,139,10,BUY,184.9,187.69,195.56250000000003,178.5025,2.789999999999992,1.5089237425635436,time,2024-10-01 01:00:00
141,151,10,BUY,188.22,186.4,197.15401785714283,182.8595892857143,-1.8199999999999932,-0.9669535649771508,time,2024-10-17 01:00:00
153,156,3,BUY,196.45,208.36785714285713,208.36785714285713,189.2992857142857,11.917857142857144,6.066610915172892,tp,2024-11-04 01:00:00
158,162,4,BUY,208.5,200.55858214285715,221.73569642857143,200.55858214285715,-7.941417857142852,-3.8088335046248694,sl,2024-11-11 01:00:00
164,174,10,BUY,199.33,215.96,214.437125,190.265725,16.629999999999995,8.342948878743789,tp,2024-11-19 01:00:00
176,186,10,BUY,220.75,224.92,234.35710714285716,212.5857357142857,4.1699999999999875,1.8890147225368008,time,2024-12-06 01:00:00
188,191,3,BUY,226.94,218.45654642857141,241.07908928571428,218.45654642857141,-8.483453571428583,-3.7381922849337195,sl,2024-12-24 01:00:00
