entry_index,exit_index,bars_held,signal,entry_price,exit_price,take_profit,stop_loss,pnl,pnl_pct,exit_reason,timestamp,ticker
83,85,2,BUY,231.64,217.21,240.0301607142857,226.60590357142857,-14.429999999999978,-6.229494042479701,sl,2025-07-30 01:00:00,AMZN
83,93,10,BUY,176.51,181.59,186.21892857142853,170.68464285714285,5.0800000000000125,2.8780239079938883,time,2025-07-30 01:00:00,NVDA
84,94,10,BUY,43.51,43.17,47.792142857142856,40.940714285714286,-0.3399999999999963,-0.7814295564238022,time,2025-07-31 01:00:00,CMG
84,94,10,BUY,224.02,233.19,238.97226785714287,215.0486392857143,9.169999999999987,4.093384519239348,time,2025-07-31 01:00:00,BA
86,96,10,BUY,760.0,767.37,809.8774821428572,730.0735107142857,7.3700000000000045,0.9697368421052637,time,2025-08-04 01:00:00,META
87,89,2,BUY,213.05,225.80357142857144,225.80357142857144,205.39785714285716,12.753571428571433,5.986187011767863,tp,2025-08-05 01:00:00,AMZN
87,93,6,BUY,88.05,96.05,95.06248214285714,83.84251071428572,8.0,9.085746734809767,tp,2025-08-05 01:00:00,TQQQ
87,89,2,BUY,294.69,286.9235464285714,307.6340892857143,286.9235464285714,-7.766453571428599,-2.635465598231565,sl,2025-08-05 01:00:00,JPM
87,88,1,BUY,203.4,212.95810714285716,212.95810714285716,197.66513571428573,9.558107142857153,4.699167720185424,tp,2025-08-05 01:00:00,AAPL
87,93,6,BUY,580.79,593.2759723214285,593.2759723214285,573.2984166071428,12.485972321428562,2.1498256377397276,tp,2025-08-05 01:00:00,VOO
87,90,3,BUY,68.69,71.15396428571428,71.15396428571428,67.21162142857143,2.463964285714283,3.587078593265808,tp,2025-08-05 01:00:00,CSCO
90,100,10,BUY,977.15,955.497425,1013.237625,955.497425,-21.652574999999956,-2.215890600214906,sl,2025-08-08 01:00:00,COST
90,100,10,BUY,106.5,111.28,111.47998214285714,103.51201071428571,4.780000000000001,4.488262910798123,time,2025-08-08 01:00:00,XOM
90,98,8,BUY,174.04,162.21533928571426,193.74776785714286,162.21533928571426,-11.824660714285727,-6.794220130019379,sl,2025-08-08 01:00:00,AMD
90,93,3,BUY,220.83,233.099625,233.099625,213.46822500000002,12.26962499999999,5.556140470044826,tp,2025-08-08 01:00:00,AAPL
91,101,10,BUY,289.4,294.9,302.8445357142857,281.33327857142854,5.5,1.9004837595024189,time,2025-08-11 01:00:00,JPM
91,101,10,BUY,221.78,227.94,235.82919642857144,213.35048214285715,6.159999999999997,2.7775272792857773,time,2025-08-11 01:00:00,AMZN
92,102,10,BUY,1225.0,1226.09,1284.2565535714286,1189.446067857143,1.0899999999999181,0.088979591836728,time,2025-08-12 01:00:00,NFLX
92,94,2,BUY,70.785,68.0,74.06969642857143,68.81418214285713,-2.7849999999999966,-3.934449388994839,sl,2025-08-12 01:00:00,CSCO
93,93,0,BUY,204.98,198.7509714285714,215.36171428571427,198.7509714285714,-6.229028571428586,-3.038846995525703,sl,2025-08-13 01:00:00,GOOG
95,98,3,BUY,593.86,585.3594201785714,608.0276330357143,585.3594201785714,-8.500579821428573,-1.4314114137050102,sl,2025-08-15 01:00:00,VOO
95,98,3,BUY,204.72,198.5680607142857,214.97323214285714,198.5680607142857,-6.151939285714292,-3.0050504521855665,sl,2025-08-15 01:00:00,GOOG
95,99,4,BUY,234.0,224.94107142857143,249.0982142857143,224.94107142857143,-9.058928571428567,-3.8713369963369946,sl,2025-08-15 01:00:00,AAPL
95,97,2,BUY,94.47,89.540025,102.68662499999999,89.540025,-4.929974999999999,-5.218561448078754,sl,2025-08-15 01:00:00,TQQQ
96,102,6,BUY,43.98,42.484317857142855,46.47280357142857,42.484317857142855,-1.4956821428571416,-3.4008234262327006,sl,2025-08-18 01:00:00,CMG
96,97,1,BUY,234.47,225.58387142857143,249.28021428571427,225.58387142857143,-8.886128571428571,-3.789878692979303,sl,2025-08-18 01:00:00,BA
96,106,10,BUY,66.08,67.8,70.3925,63.4925,1.7199999999999989,2.6029055690072624,time,2025-08-18 01:00:00,CSCO
98,106,8,BUY,175.165,167.9767,187.1455,167.9767,-7.188299999999998,-4.103730768132903,sl,2025-08-20 01:00:00,NVDA
98,108,10,BUY,747.57,748.65,807.5368214285714,711.5899071428572,1.0799999999999272,0.14446807656807084,time,2025-08-20 01:00:00,META
99,109,10,BUY,227.13,229.61,239.8175,219.5175,2.480000000000018,1.0918857042222596,time,2025-08-21 01:00:00,BA
99,109,10,BUY,86.95,91.82,95.35533928571428,81.90679642857143,4.86999999999999,5.600920069005165,time,2025-08-21 01:00:00,TQQQ
100,109,9,BUY,586.27,598.91,598.3802321428572,579.0038607142857,12.639999999999986,2.156003206713628,tp,2025-08-22 01:00:00,VOO
100,105,5,BUY,203.96,214.29539285714287,214.29539285714287,197.7587642857143,10.335392857142864,5.067362648138293,tp,2025-08-22 01:00:00,GOOG
101,109,8,BUY,226.48,240.11117857142858,240.11117857142858,218.30129285714284,13.631178571428592,6.018711838320643,tp,2025-08-25 01:00:00,AAPL
102,112,10,BUY,941.34,956.29,982.9966428571429,916.3460142857143,14.949999999999932,1.5881615569294762,time,2025-08-26 01:00:00,COST
102,110,8,BUY,111.37,108.74594285714286,115.74342857142857,108.74594285714286,-2.62405714285714,-2.3561615721084133,sl,2025-08-26 01:00:00,XOM
